City,Street,SeverityProportion,Amenity,Response time,Weights,New Amenity
Jacksonville,Gate Pkwy N,0.000000351,0,7.5,2.6325E-06,0
Jacksonville,Geiger Rd,0.000000234,0,7.5,0.000001755,0
Jacksonville,Gilmore St,0.00000193,0,7.5,0.000014475,1
Jacksonville,Golfair Blvd,0.000000234,0,7.5,0.000001755,0
Jacksonville,Greenland Rd,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,Gum Branch Rd,0.000000234,0,7.5,0.000001755,0
Jacksonville,Hammond Blvd,0.000000526,0,7.5,0.000003945,0
Jacksonville,Hartley Rd,0.000001755,0,7.5,1.31625E-05,1
Jacksonville,Heckscher Dr,0.000011229,0,7.5,8.42175E-05,1
Jacksonville,Hendricks Ave,0.000000351,0,7.5,2.6325E-06,0
Jacksonville,Hodges Blvd,0.000000702,0,7.5,0.000005265,0
Jacksonville,Homewood Dr,0.000000877,0,7.5,6.5775E-06,0
Jacksonville,Houle Rd,0.000001053,0,7.5,7.8975E-06,0
Jacksonville,I 295 East Beltway Expy N,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,I 295 West Beltway Service Rd N,0.000004036,0,7.5,0.00003027,1
Jacksonville,I 295 West Beltway Service Rd S,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,I-10,0.000013218,0,7.5,0.000099135,1
Jacksonville,I-10 E,0.000038308,0,7.5,0.00028731,1
Jacksonville,I-10 W,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,I-295,0.000030003,0,7.5,0.000225023,1
Jacksonville,I-295 Express,0.000011697,0,7.5,8.77275E-05,1
Jacksonville,I-295 N,0.000000351,0,7.5,2.6325E-06,0
Jacksonville,I-295 S,0.000005088,0,7.5,0.00003816,1
Jacksonville,I-72 E,0.000000936,0,7.5,0.00000702,0
Jacksonville,I-72 W,0.000000702,0,7.5,0.000005265,0
Jacksonville,I-95,0.000024038,0,7.5,0.000180285,1
Jacksonville,I-95 N,0.00031594,0,7.5,0.00236955,1
Jacksonville,I-95 N,0.000000877,1,7.5,1.000006578,1
Jacksonville,I-95 S,0.000318747,0,7.5,0.002390603,1
Jacksonville,I-95 S,0.000000877,1,7.5,1.000006578,1
Jacksonville,J Turner Butler Blvd,0.00000117,0,7.5,0.000008775,0
Jacksonville,J Turner Butler Blvd E,0.000022459,0,7.5,0.000168443,1
Jacksonville,J Turner Butler Blvd W,0.000027313,0,7.5,0.000204848,1
Jacksonville,Jacksonville Pkwy,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,Jax University Road 3,0.000000234,0,7.5,0.000001755,0
Jacksonville,Jones Rd,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,Kernan Blvd S,0.000000526,0,7.5,0.000003945,0
Jacksonville,Kings Ave,0.000000702,0,7.5,0.000005265,0
Jacksonville,Kings Rd,0.000007896,0,7.5,0.00005922,1
Jacksonville,Lake Shore Blvd,0.000000234,0,7.5,0.000001755,0
Jacksonville,Lane Ave S,0.000030764,0,7.5,0.00023073,1
Jacksonville,Lem Turner Rd,0.000001638,0,7.5,0.000012285,1
Jacksonville,Lenoir Ave S,0.000000351,0,7.5,2.6325E-06,0
Jacksonville,Louisa St,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,Luke St,0.000000526,0,7.5,0.000003945,0
Jacksonville,Luna St,0.000005381,0,7.5,4.03575E-05,1
Jacksonville,Martin Luther King Jr Pkwy,0.000004386,0,7.5,0.000032895,1
Jacksonville,Mathews Brg,0.000000819,0,7.5,6.1425E-06,0
Jacksonville,Matson Rd,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,Max Leggett Pkwy,0.000015499,0,7.5,0.000116243,1
Jacksonville,McDowell St,0.000000702,0,7.5,0.000005265,0
Jacksonville,McDuff Ave S,0.000022108,0,7.5,0.00016581,1
Jacksonville,Merrill Rd,0.000016961,0,7.5,0.000127208,1
Jacksonville,Moncrief Dinsmore Rd,0.000000351,0,7.5,2.6325E-06,0
Jacksonville,Monument Rd,0.000000877,0,7.5,6.5775E-06,0
Jacksonville,Morse Ave,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,Mount Herman St,0.000000526,0,7.5,0.000003945,0
Jacksonville,N Davis St,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,N Johnson St,0.000001404,0,7.5,0.00001053,1
Jacksonville,N Main St,0.000013101,0,7.5,9.82575E-05,1
Jacksonville,NC-24-BR,0.000000468,0,7.5,0.00000351,0
Jacksonville,New Berlin Rd,0.000000351,0,7.5,2.6325E-06,0
Jacksonville,New Kings Rd,0.000015323,0,7.5,0.000114923,1
Jacksonville,Normandy Blvd,0.000002281,0,7.5,1.71075E-05,1
Jacksonville,Northfork Rd,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,Norwood Ave,0.000001989,0,7.5,1.49175E-05,1
Jacksonville,Old Saint Augustine Rd,0.000012691,0,7.5,9.51825E-05,1
Jacksonville,Old St Augustine Rd,0.000000877,0,7.5,6.5775E-06,0
Jacksonville,Oldfield Crossing Dr,0.000000702,0,7.5,0.000005265,0
Jacksonville,Palm Ave,0.000000819,0,7.5,6.1425E-06,0
Jacksonville,Park St,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,Paul Jones Dr,0.000000877,0,7.5,6.5775E-06,0
Jacksonville,Pecan Park Rd,0.000014738,0,7.5,0.000110535,1
Jacksonville,Philips Hwy,0.000004679,0,7.5,3.50925E-05,1
Jacksonville,Phillips Parkway Dr S,0.00000193,0,7.5,0.000014475,1
Jacksonville,Plummer Cove Rd,0.000000526,0,7.5,0.000003945,0
Jacksonville,Plumwood Dr,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,Pritchard Rd,0.000022809,0,7.5,0.000171068,1
Jacksonville,Pulaski Rd,0.000009182,0,7.5,0.000068865,1
Jacksonville,Queens Harbor Blvd,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,Race Track Rd,0.000000234,0,7.5,0.000001755,0
Jacksonville,Ramona Blvd,0.000001053,0,7.5,7.8975E-06,0
Jacksonville,Ramona Blvd W,0.000001755,0,7.5,1.31625E-05,1
Jacksonville,Ramsey Rd,0.000000234,0,7.5,0.000001755,0
Jacksonville,Rayford St,0.000001404,0,7.5,0.00001053,1
Jacksonville,Rice Rd,0.000000351,0,7.5,2.6325E-06,0
Jacksonville,Richard St,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,Ricker Rd,0.000000234,0,7.5,0.000001755,0
Jacksonville,Riverside Ave,0.000002105,0,7.5,1.57875E-05,1
Jacksonville,Roosevelt Blvd,0.000029184,0,7.5,0.00021888,1
Jacksonville,Rosselle St,0.00000193,0,7.5,0.000014475,1
Jacksonville,S Main St,0.000005264,0,7.5,0.00003948,1
Jacksonville,S Myrtle Ave,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,S Ocean St,0.000000702,0,7.5,0.000005265,0
Jacksonville,S Redmond Rd,0.000000234,0,7.5,0.000001755,0
Jacksonville,Sago Ave,0.000001053,0,7.5,7.8975E-06,0
Jacksonville,Sago Ave W,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,Saint Johns Bluff Rd S,0.00000193,0,7.5,0.000014475,1
Jacksonville,Salisbury Rd,0.000004913,0,7.5,3.68475E-05,1
Jacksonville,San Jose Blvd,0.000012516,0,7.5,0.00009387,1
Jacksonville,San Marco Blvd,0.000008422,0,7.5,0.000063165,1
Jacksonville,San Pablo Rd S,0.000000877,0,7.5,6.5775E-06,0
Jacksonville,Sans Pareil St,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,Scott Mill Rd,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,Shad Rd,0.000000409,0,7.5,3.0675E-06,0
Jacksonville,Southside Blvd,0.000002866,0,7.5,0.000021495,1
Jacksonville,Southside Connector,0.000000936,0,7.5,0.00000702,0
Jacksonville,Southside Connector Blvd,0.000000526,0,7.5,0.000003945,0
Jacksonville,Southside Connector N,0.000003275,0,7.5,2.45625E-05,1
Jacksonville,Southside Connector S,0.000022283,0,7.5,0.000167123,1
Jacksonville,Spring Park Rd,0.000000526,0,7.5,0.000003945,0
Jacksonville,Spruce St,0.000003685,0,7.5,2.76375E-05,1
Jacksonville,SR-9B,0.000000351,0,7.5,2.6325E-06,0
Jacksonville,St Johns Bluff Rd,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,Station Creek Rd,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,Stockton St,0.000016318,0,7.5,0.000122385,1
Jacksonville,Sumter Rd,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,Sunbeam Rd,0.000000351,0,7.5,2.6325E-06,0
Jacksonville,Sunrise Ridge Ln,0.000000702,0,7.5,0.000005265,0
Jacksonville,Tarleton Rd,0.000000877,0,7.5,6.5775E-06,0
Jacksonville,Terrapin Creek Ln,0.000000526,0,7.5,0.000003945,0
Jacksonville,The Woods Dr,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,Timuquana Rd,0.000000234,0,7.5,0.000001755,0
Jacksonville,Town Center Pkwy,0.000000702,0,7.5,0.000005265,0
Jacksonville,U N F Dr,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,Union St,0.000001228,0,7.5,0.00000921,0
Jacksonville,University Blvd N,0.000000351,0,7.5,2.6325E-06,0
Jacksonville,University Blvd S,0.000000409,0,7.5,3.0675E-06,0
Jacksonville,University Blvd W,0.000001462,0,7.5,0.000010965,1
Jacksonville,US Highway 301 S,0.000019183,0,7.5,0.000143873,1
Jacksonville,US Highway 67,0.000001404,0,7.5,0.00001053,1
Jacksonville,US-167 N,0.000000585,0,7.5,4.3875E-06,0
Jacksonville,US-167 S,0.000001462,0,7.5,0.000010965,1
Jacksonville,US-17,0.000000234,0,7.5,0.000001755,0
Jacksonville,US-17 N,0.000001755,0,7.5,1.31625E-05,1
Jacksonville,US-17 S,0.000010293,0,7.5,7.71975E-05,1
Jacksonville,US-301,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,US-67,0.000000877,0,7.5,6.5775E-06,0
Jacksonville,US-67 N,0.00000076,0,7.5,0.0000057,0
Jacksonville,US-90 E,0.000002105,0,7.5,1.57875E-05,1
Jacksonville,US-90 W,0.000000526,0,7.5,0.000003945,0
Jacksonville,Valley Forge Rd,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,Vashti Rd,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,Victoria St,0.000000702,0,7.5,0.000005265,0
Jacksonville,Village Lake Cir,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,Vine St,0.000014797,0,7.5,0.000110978,1
Jacksonville,W 22nd St,0.000002281,0,7.5,1.71075E-05,1
Jacksonville,W 31st St,0.000000351,0,7.5,2.6325E-06,0
Jacksonville,W 8th St,0.000010878,0,7.5,0.000081585,1
Jacksonville,W Beaver St,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,W Beltway N,0.000162415,0,7.5,0.001218113,1
Jacksonville,W Beltway S,0.000281843,0,7.5,0.002113823,1
Jacksonville,W Church St,0.000000351,0,7.5,2.6325E-06,0
Jacksonville,W Forsyth St,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,W State St,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,Wabash Ave,0.000000234,0,7.5,0.000001755,0
Jacksonville,Wagner Rd,0.000000526,0,7.5,0.000003945,0
Jacksonville,Walgreen Rd,0.000001228,0,7.5,0.00000921,0
Jacksonville,Waller St,0.000009475,0,7.5,7.10625E-05,1
Jacksonville,Westberry Rd,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,Western Way,0.000005966,0,7.5,0.000044745,1
Jacksonville,Westgate Dr,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,Wiles Rd,0.000002632,0,7.5,0.00001974,1
Jacksonville,Wilson Blvd,0.000023453,0,7.5,0.000175898,1
Jacksonville,Windtree Dr S,0.000001404,0,7.5,0.00001053,1
Jacksonville,Wishart St,0.000000175,0,7.5,1.3125E-06,0
Jacksonville,Wooddale St,0.000000526,0,7.5,0.000003945,0
Jacksonville,Yorktown Ave,0.000000234,0,7.5,0.000001755,0
Jacksonville,Zoo Pkwy,0.00000386,0,7.5,0.00002895,1
Kansas City,,0.000000877,0,9,0.000007893,0
Kansas City, Admiral Blvd,0.000000409,0,9,0.000003681,0
Kansas City, Armour Rd,0.000000819,0,9,0.000007371,0
Kansas City, Bedford Rd,0.000000234,0,9,0.000002106,0
Kansas City, Belmont Blvd,0.000000175,1,9,1.000001575,1
Kansas City, Blue Parkway Dr,0.000000234,0,9,0.000002106,0
Kansas City, Blue Pkwy,0.000000702,0,9,0.000006318,0
Kansas City, Blue Ridge Blvd,0.000000175,0,9,0.000001575,0
Kansas City, Blue Ridge Blvd,0.000000175,1,9,1.000001575,1
Kansas City, Blue Ridge Cut Off,0.000000175,0,9,0.000001575,0
Kansas City, Broadway Blvd,0.000000702,0,9,0.000006318,0
Kansas City, Broadway St,0.000000351,0,9,0.000003159,0
Kansas City, Broadway St,0.000000175,1,9,1.000001575,1
Kansas City, Bruce R Watkins Expy,0.000000175,0,9,0.000001575,0
Kansas City, Bruce R. Watkins Dr,0.000000468,0,9,0.000004212,0
Kansas City, Burlington St,0.000000175,0,9,0.000001575,0
Kansas City, Central Ave,0.000000234,0,9,0.000002106,0
Kansas City, E 103rd St,0.000000175,0,9,0.000001575,0
Kansas City, E 104th St,0.000000175,0,9,0.000001575,0
Kansas City, E 10th St,0.000000234,0,9,0.000002106,0
Kansas City, E 147th St,0.000000643,0,9,0.000005787,0
Kansas City, E 19th St,0.000000175,0,9,0.000001575,0
Kansas City, E 23rd St,0.000000702,0,9,0.000006318,0
Kansas City, E 29th St,0.000000234,0,9,0.000002106,0
Kansas City, E 39th St,0.000000175,0,9,0.000001575,0
Kansas City, E 55th St,0.000000351,0,9,0.000003159,0
Kansas City, E 56th St,0.000000175,0,9,0.000001575,0
Kansas City, E 59th St,0.000000175,0,9,0.000001575,0
Kansas City, E 63rd St,0.000000175,0,9,0.000001575,0
Kansas City, E 75th St,0.000000351,0,9,0.000003159,0
Kansas City, E 79th St,0.000000175,0,9,0.000001575,0
Kansas City, E 9th St,0.000000175,0,9,0.000001575,0
Kansas City, E Bannister Rd,0.000000351,0,9,0.000003159,0
Kansas City, E Meyer Blvd,0.000000351,0,9,0.000003159,0
Kansas City, E Red Bridge Rd,0.000000351,0,9,0.000003159,0
Kansas City, E Truman Rd,0.000000643,0,9,0.000005787,0
Kansas City, E US Highway 40,0.000001111,0,9,0.000009999,0
Kansas City, Euclid Ave,0.000000234,0,9,0.000002106,0
Kansas City, Hickman Mills Dr,0.0000031,0,9,0.0000279,1
Kansas City, Holmes Rd,0.000000175,0,9,0.000001575,0
Kansas City, Indiana Ave,0.000000175,1,9,1.000001575,1
Kansas City, James A Reed Rd,0.000000175,0,9,0.000001575,0
Kansas City, Kaw Dr,0.00000117,0,9,0.00001053,1
Kansas City, Lewis Ave,0.000000175,0,9,0.000001575,0
Kansas City, Manchester Trfy,0.000000234,0,9,0.000002106,0
Kansas City, Michigan Ave,0.000000175,0,9,0.000001575,0
Kansas City, N 29th St,0.000000175,0,9,0.000001575,0
Kansas City, N 78th St,0.000000351,0,9,0.000003159,0
Kansas City, N 7th Street Trfy,0.000000175,0,9,0.000001575,0
Kansas City, N 98th St,0.000000585,0,9,0.000005265,0
Kansas City, N Boardwalk Ave,0.000000409,0,9,0.000003681,0
Kansas City, N Broadway St,0.000000234,0,9,0.000002106,0
Kansas City, N Hawthorne St,0.000000234,0,9,0.000002106,0
Kansas City, N Indiana Ave,0.000000234,0,9,0.000002106,0
Kansas City, N Oak Trfy,0.000000175,0,9,0.000001575,0
Kansas City, N Oak Trfy,0.000000175,1,9,1.000001575,1
Kansas City, N Shoal Creek Pkwy,0.000000175,0,9,0.000001575,0
Kansas City, NE 48th St,0.000000175,0,9,0.000001575,0
Kansas City, NE Parvin Rd,0.000000175,0,9,0.000001575,0
Kansas City, NE Staley Rd,0.000000175,0,9,0.000001575,0
Kansas City, NE Vivion Rd,0.000000234,0,9,0.000002106,0
Kansas City, Noland Rd,0.000000175,0,9,0.000001575,0
Kansas City, NW Arrowhead Trfy,0.000000175,0,9,0.000001575,0
Kansas City, NW Barry Rd,0.000000175,0,9,0.000001575,0
Kansas City, NW Highway 45,0.000000234,0,9,0.000002106,0
Kansas City, NW M 9 Hwy E,0.000000175,0,9,0.000001575,0
Kansas City, NW River Park Dr,0.000000234,0,9,0.000002106,0
Kansas City, NW Waukomis Dr,0.000000234,0,9,0.000002106,0
Kansas City, Parallel Pkwy,0.000000234,0,9,0.000002106,0
Kansas City, Park Dr,0.000000175,0,9,0.000001575,0
Kansas City, Paseo Blvd,0.000000175,0,9,0.000001575,0
Kansas City, Prospect Ave,0.000000175,0,9,0.000001575,0
Kansas City, Riverview Ave,0.000000175,0,9,0.000001575,0
Kansas City, Roanoke Pkwy,0.000000175,0,9,0.000001575,0
Kansas City, Rockhill Rd,0.000000175,0,9,0.000001575,0
Kansas City, S 7th Street Trfy,0.000000702,0,9,0.000006318,0
Kansas City, S 98th St,0.000000234,0,9,0.000002106,0
Kansas City, Stadium Dr,0.000001696,0,9,0.000015264,1
Kansas City, State Ave,0.000000234,0,9,0.000002106,0
Kansas City, Tauromee,0.000000175,0,9,0.000001575,0
Kansas City, Van Brunt Blvd,0.000000234,0,9,0.000002106,0
Kansas City, Vine St,0.000000468,0,9,0.000004212,0
Kansas City, W 10th Ave,0.000000234,0,9,0.000002106,0
Kansas City, W 17th St,0.000000175,1,9,1.000001575,1
Kansas City, W 6th St,0.000000175,0,9,0.000001575,0
Kansas City, W 75th St,0.000000175,0,9,0.000001575,0
Kansas City, W Pennway St,0.000000175,0,9,0.000001575,0
Kansas City, Washington St,0.000000819,0,9,0.000007371,0
Kansas City, Wheeling Ave,0.000000468,0,9,0.000004212,0
Kansas City, Winner Rd,0.000000234,0,9,0.000002106,0
Kansas City, Winner Rd,0.000000234,1,9,1.000002106,1
Kansas City, Worlds of Fun Ave,0.000000175,0,9,0.000001575,0
Kansas City, Wornall Rd,0.000000175,0,9,0.000001575,0
Kansas City, Wornall Rd,0.000000175,1,9,1.000001575,1
Kansas City,18th Street Expy,0.000010937,0,9,0.000098433,1
Kansas City,18th Street Expy N,0.000000526,0,9,0.000004734,0
Kansas City,18th Street Expy S,0.000000234,0,9,0.000002106,0
Kansas City,1B,0.000000877,0,9,0.000007893,0
Kansas City,2H,0.000000234,0,9,0.000002106,0
Kansas City,2Y,0.000000702,0,9,0.000006318,0
Kansas City,4A,0.000000351,0,9,0.000003159,0
Kansas City,8B,0.000001579,0,9,0.000014211,1
Kansas City,9B,0.000000234,0,9,0.000002106,0
Kansas City,Admiral Blvd,0.000000877,0,9,0.000007893,0
Kansas City,Agnes Ave,0.000001053,0,9,0.000009477,0
Kansas City,Armour Rd,0.000013101,0,9,0.000117909,1
Kansas City,Armstrong Ave,0.000000175,0,9,0.000001575,0
Kansas City,Askew Ave,0.000000175,0,9,0.000001575,0
Kansas City,Avenida Cesar E Chavez,0.000003685,0,9,0.000033165,1
Kansas City,Bales Ave,0.000000702,0,9,0.000006318,0
Kansas City,Baltimore Ave,0.000001228,0,9,0.000011052,1
Kansas City,Beardsley Rd,0.000000351,0,9,0.000003159,0
Kansas City,Bedford Rd,0.000000351,0,9,0.000003159,0
Kansas City,Blue Pkwy,0.000009182,0,9,0.000082638,1
Kansas City,Blue Ridge Blvd,0.000004737,0,9,0.000042633,1
Kansas City,Blue Ridge Cut Off,0.000006492,0,9,0.000058428,1
Kansas City,Blue Ridge Cutoff,0.000000234,0,9,0.000002106,0
Kansas City,Blue River Rd,0.000000175,0,9,0.000001575,0
Kansas City,Booth Ave,0.00000193,0,9,0.00001737,1
Kansas City,Broadway Blvd,0.000003158,0,9,0.000028422,1
Kansas City,Broadway Blvd N,0.00000076,0,9,0.00000684,0
Kansas City,Broadway Brg N,0.000000175,0,9,0.000001575,0
Kansas City,Brooklyn Ave,0.000000702,0,9,0.000006318,0
Kansas City,Bruce R Watkins Dr,0.000000994,0,9,0.000008946,0
Kansas City,Bruce R Watkins Expy,0.000001989,0,9,0.000017901,1
Kansas City,Bruce R. Watkins Dr,0.000014738,0,9,0.000132642,1
Kansas City,Central Ave,0.000000351,0,9,0.000003159,0
Kansas City,Central St,0.000000351,0,9,0.000003159,0
Kansas City,Charlotte St,0.000012691,0,9,0.000114219,1
Kansas City,Christopher S Bond Brg,0.000000234,0,9,0.000002106,0
Kansas City,Christopher S Bond Bridge,0.000017663,0,9,0.000158967,1
Kansas City,Church Rd,0.000000175,0,9,0.000001575,0
Kansas City,Cleveland Ave,0.000001404,0,9,0.000012636,1
Kansas City,Donahoo Rd,0.000001228,0,9,0.000011052,1
Kansas City,Dr Martin Luther King Jr Blvd,0.000000234,0,9,0.000002106,0
Kansas City,E 103rd St,0.000000351,0,9,0.000003159,0
Kansas City,E 10th St,0.000000175,0,9,0.000001575,0
Kansas City,E 11th St,0.000000702,0,9,0.000006318,0
Kansas City,E 13th St,0.000000526,0,9,0.000004734,0
Kansas City,E 14th St,0.000003392,0,9,0.000030528,1
Kansas City,E 155th St,0.000000175,0,9,0.000001575,0
Kansas City,E 18th St,0.000004211,0,9,0.000037899,1
Kansas City,E 19th St,0.000000175,0,9,0.000001575,0
Kansas City,E 21st Ave,0.000000175,0,9,0.000001575,0
Kansas City,E 22nd St,0.000000526,0,9,0.000004734,0
Kansas City,E 23rd St,0.00000386,0,9,0.00003474,1
Kansas City,E 39th St,0.000000175,0,9,0.000001575,0
Kansas City,E 55th St,0.000000526,0,9,0.000004734,0
Kansas City,E 60th St,0.000000351,0,9,0.000003159,0
Kansas City,E 63rd St,0.000001053,0,9,0.000009477,0
Kansas City,E 75th St,0.000000526,0,9,0.000004734,0
Kansas City,E 85th St,0.000000175,0,9,0.000001575,0
Kansas City,E 87th St,0.00001006,0,9,0.00009054,1
Kansas City,E 8th St,0.000000526,0,9,0.000004734,0
Kansas City,E 9th St,0.000000175,0,9,0.000001575,0
Kansas City,E Bannister Rd,0.000000877,0,9,0.000007893,0
Kansas City,E Front St,0.000019944,0,9,0.000179496,1
Kansas City,E Frontage Rd,0.000001579,0,9,0.000014211,1
Kansas City,E Gregory Blvd,0.00000076,0,9,0.00000684,0
Kansas City,E Longfellow St,0.000000175,0,9,0.000001575,0
Kansas City,E Meyer Blvd,0.000000175,0,9,0.000001575,0
Kansas City,E Red Bridge Rd,0.000000351,0,9,0.000003159,0
Kansas City,E Truman Rd,0.000002105,0,9,0.000018945,1
Kansas City,E US Highway 40,0.000003509,0,9,0.000031581,1
Kansas City,E US Highway 69,0.000000175,0,9,0.000001575,0
Kansas City,E Whittier St,0.000000175,0,9,0.000001575,0
Kansas City,Eastwood Trfy,0.000000175,0,9,0.000001575,0
Kansas City,Enterprise Dr,0.000000526,0,9,0.000004734,0
Kansas City,Genessee St,0.000001287,0,9,0.000011583,1
Kansas City,Grand Blvd,0.000002749,0,9,0.000024741,1
Kansas City,Greystone Ave,0.000000936,0,9,0.000008424,0
Kansas City,Heart of American Brg,0.000000936,0,9,0.000008424,0
Kansas City,Hickman Mills Dr,0.000016201,0,9,0.000145809,1
Kansas City,Hillcrest Rd,0.000000175,0,9,0.000001575,0
Kansas City,Holmes Rd,0.000000175,0,9,0.000001575,0
Kansas City,Holmes St,0.000000351,0,9,0.000003159,0
Kansas City,I-29,0.000002632,0,9,0.000023688,1
Kansas City,I-29 N,0.000037314,0,9,0.000335826,1
Kansas City,I-29 S,0.000075973,0,9,0.000683757,1
Kansas City,I-35,0.000004386,0,9,0.000039474,1
Kansas City,I-35 N,0.000063983,0,9,0.000575847,1
Kansas City,I-35 S,0.000071294,0,9,0.000641646,1
Kansas City,I-435,0.000012633,0,9,0.000113697,1
Kansas City,I-435 E,0.000031699,0,9,0.000285291,1
Kansas City,I-435 N,0.000160134,0,9,0.001441206,1
Kansas City,I-435 S,0.000113345,0,9,0.001020105,1
Kansas City,I-435 W,0.000020704,0,9,0.000186336,1
Kansas City,I-470 E,0.000024213,0,9,0.000217917,1
Kansas City,I-470 W,0.000019885,0,9,0.000178965,1
Kansas City,I-49,0.000000877,0,9,0.000007893,0
Kansas City,I-49 N,0.000003158,0,9,0.000028422,1
Kansas City,I-49 S,0.000014563,0,9,0.000131067,1
Kansas City,I-635,0.000001696,0,9,0.000015264,1
Kansas City,I-635 N,0.000033161,0,9,0.000298449,1
Kansas City,I-635 S,0.000035325,0,9,0.000317925,1
Kansas City,I-670,0.000006083,0,9,0.000054747,1
Kansas City,I-670 E,0.000053339,0,9,0.000480051,1
Kansas City,I-670 W,0.000033103,0,9,0.000297927,1
Kansas City,I-70,0.000005322,0,9,0.000047898,1
Kansas City,I-70 E,0.000127207,0,9,0.001144863,1
Kansas City,I-70 W,0.000096677,0,9,0.000870093,1
Kansas City,Independence Ave,0.000000702,0,9,0.000006318,0
Kansas City,Intercity Viaduct Brg W,0.000000409,0,9,0.000003681,0
Kansas City,Jackson Ave,0.000001404,0,9,0.000012636,1
Kansas City,John Jordan Buck O'Neil Memorial Brg,0.000000175,0,9,0.000001575,0
Kansas City,Kansas Ave,0.00000193,0,9,0.00001737,1
Kansas City,Kansas Tpke,0.000002339,0,9,0.000021051,1
Kansas City,Kaw Dr,0.000001638,0,9,0.000014742,1
Kansas City,KS-5,0.000001345,0,9,0.000012105,1
Kansas City,KS-5 E,0.000000351,0,9,0.000003159,0
Kansas City,KS-5 N,0.000000175,0,9,0.000001575,0
Kansas City,KS-5 W,0.00000269,0,9,0.00002421,1
Kansas City,KS-7,0.000000175,0,9,0.000001575,0
Kansas City,Leavenworth Rd,0.000000175,0,9,0.000001575,0
Kansas City,Lees Summit Rd,0.000000234,0,9,0.000002106,0
Kansas City,Lewis and Clark Viaduct Brg E,0.000001579,0,9,0.000014211,1
Kansas City,Lewis and Clark Viaduct Brg W,0.000000526,0,9,0.000004734,0
Kansas City,Locust St,0.000000175,0,9,0.000001575,0
Kansas City,Longview Rd,0.000000175,0,9,0.000001575,0
Kansas City,M 150 Hwy,0.000000234,0,9,0.000002106,0
Kansas City,Main St,0.000000351,0,9,0.000003159,0
Kansas City,Manchester Trfy,0.000002164,0,9,0.000019476,1
Kansas City,MO-152,0.000001053,0,9,0.000009477,0
Kansas City,MO-152 E,0.000005322,0,9,0.000047898,1
Kansas City,MO-152 W,0.000003392,0,9,0.000030528,1
Kansas City,MO-210,0.000000409,0,9,0.000003681,0
Kansas City,MO-9 N,0.00000076,0,9,0.00000684,0
Kansas City,MO-9 S,0.000000175,0,9,0.000001575,0
Kansas City,MO-N,0.000000234,0,9,0.000002106,0
Kansas City,Myrtle Ave,0.000000175,0,9,0.000001575,0
Kansas City,N 102nd St,0.000000175,0,9,0.000001575,0
Kansas City,N 38th St,0.000000351,0,9,0.000003159,0
Kansas City,N 3rd St,0.00000462,0,9,0.00004158,1
Kansas City,N 41st Ter,0.000000175,0,9,0.000001575,0
Kansas City,N 57th St,0.000000409,0,9,0.000003681,0
Kansas City,N 65th St,0.000000175,0,9,0.000001575,0
Kansas City,N 69th St,0.000000175,0,9,0.000001575,0
Kansas City,N 6th St,0.000000175,0,9,0.000001575,0
Kansas City,N 78th St,0.000001579,0,9,0.000014211,1
Kansas City,N 86th St,0.000000175,0,9,0.000001575,0
Kansas City,N 93rd St,0.000000175,0,9,0.000001575,0
Kansas City,N 98th St,0.000000351,0,9,0.000003159,0
Kansas City,N Antioch Rd,0.000006726,0,9,0.000060534,1
Kansas City,N Arrowhead Trfy N,0.000001462,0,9,0.000013158,1
Kansas City,N Arrowhead Trfy S,0.000002515,0,9,0.000022635,1
Kansas City,N Boardwalk Ave,0.000000175,0,9,0.000001575,0
